user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100005904,2018-01-04,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005905,2018-01-15,Email,control,False,English,English,19-24 years,,,,False
a100005905,2018-01-04,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005906,2018-01-15,Email,control,False,English,English,24-30 years,,,,False
a100005906,2018-01-04,Push,personalization,False,English,English,30-36 years,,,,False
a100005907,2018-01-15,Email,control,False,English,English,30-36 years,,,,False
a100005907,2018-01-04,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005908,2018-01-15,Email,control,False,English,English,36-45 years,,,,False
a100005908,2018-01-05,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005909,2018-01-15,Email,control,False,English,English,45-55 years,,,,False
a100005909,2018-01-05,Instagram,personalization,False,English,English,55+ years,,,,False
a100005910,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005910,2018-01-05,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005911,2018-01-15,Email,control,False,English,English,0-18 years,,,,False
a100005911,2018-01-05,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005912,2018-01-15,Email,control,False,English,English,19-24 years,,,,False
a100005912,2018-01-05,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005913,2018-01-15,Email,control,False,English,English,24-30 years,,,,False
a100005913,2018-01-05,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005914,2018-01-15,Email,control,False,English,English,30-36 years,,,,False
a100005914,2018-01-05,Push,personalization,False,English,English,36-45 years,,,,False
a100005915,2018-01-15,Email,control,False,English,English,36-45 years,,,,False
a100005915,2018-01-06,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005916,2018-01-15,Email,control,False,English,English,45-55 years,,,,False
a100005916,2018-01-06,Instagram,personalization,False,English,English,55+ years,,,,False
a100005917,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005917,2018-01-06,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005918,2018-01-15,Email,control,False,English,English,0-18 years,,,,False
a100005918,2018-01-06,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005919,2018-01-15,Email,control,False,English,English,19-24 years,,,,False
a100005919,2018-01-06,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005920,2018-01-15,Email,control,False,English,English,24-30 years,,,,False
a100005920,2018-01-06,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005921,2018-01-15,Email,control,False,English,English,30-36 years,,,,False
a100005921,2018-01-06,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005922,2018-01-15,Email,control,False,English,English,36-45 years,,,,False
a100005922,2018-01-07,Push,personalization,False,English,English,45-55 years,,,,False
a100005923,2018-01-15,Email,control,False,English,English,45-55 years,,,,False
a100005923,2018-01-07,Facebook,personalization,False,English,English,55+ years,,,,False
a100005924,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005924,2018-01-07,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005925,2018-01-15,Email,control,False,English,English,0-18 years,,,,False
a100005925,2018-01-07,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005926,2018-01-15,Email,control,False,English,English,19-24 years,,,,False
a100005926,2018-01-07,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005927,2018-01-15,Email,control,False,English,English,24-30 years,,,,False
a100005927,2018-01-07,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005928,2018-01-15,Email,control,False,English,English,30-36 years,,,,False
a100005928,2018-01-08,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005929,2018-01-15,Email,control,False,English,English,36-45 years,,,,False
a100005929,2018-01-08,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005930,2018-01-15,Email,control,False,English,English,45-55 years,,,,False
a100005930,2018-01-08,Push,personalization,False,English,English,55+ years,,,,False
a100005931,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005931,2018-01-08,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005932,2018-01-15,Email,control,False,English,English,0-18 years,,,,False
a100005932,2018-01-08,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005933,2018-01-15,Email,control,False,English,English,19-24 years,,,,False
a100005933,2018-01-08,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005934,2018-01-15,Email,control,False,English,English,24-30 years,,,,False
a100005934,2018-01-08,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005935,2018-01-15,Email,control,False,English,English,30-36 years,,,,False
a100005935,2018-01-09,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005936,2018-01-15,Email,control,False,English,English,36-45 years,,,,False
a100005936,2018-01-09,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005937,2018-01-15,Email,control,False,English,English,45-55 years,,,,False
a100005937,2018-01-09,House Ads,personalization,False,English,English,55+ years,,,,False
a100005938,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005938,2018-01-09,Push,personalization,False,English,English,0-18 years,,,,False
a100005939,2018-01-15,Email,control,False,English,English,0-18 years,,,,False
a100005939,2018-01-09,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005940,2018-01-15,Email,control,False,English,English,19-24 years,,,,False
a100005940,2018-01-09,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005941,2018-01-15,Email,control,False,English,English,24-30 years,,,,False
a100005941,2018-01-09,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005942,2018-01-15,Email,control,False,English,English,30-36 years,,,,False
a100005942,2018-01-10,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005943,2018-01-15,Email,control,False,English,English,36-45 years,,,,False
a100005943,2018-01-10,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005944,2018-01-15,Email,control,False,English,English,45-55 years,,,,False
a100005944,2018-01-10,House Ads,personalization,False,English,English,55+ years,,,,False
a100005945,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005945,2018-01-10,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005946,2018-01-15,Email,control,False,English,English,0-18 years,,,,False
a100005946,2018-01-10,Push,personalization,False,English,English,19-24 years,,,,False
a100005947,2018-01-15,Email,control,False,English,English,19-24 years,,,,False
a100005947,2018-01-10,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005948,2018-01-15,Email,control,False,English,English,24-30 years,,,,False
a100005948,2018-01-10,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005949,2018-01-15,Email,control,False,English,English,30-36 years,,,,False
a100005949,2018-01-11,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005950,2018-01-15,Email,control,False,English,English,36-45 years,,,,False
a100005950,2018-01-11,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005951,2018-01-15,Email,control,False,English,English,45-55 years,,,,False
a100005951,2018-01-11,House Ads,personalization,False,English,English,55+ years,,,,False
a100005952,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005952,2018-01-11,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005953,2018-01-15,Email,control,False,English,English,0-18 years,,,,False
a100005953,2018-01-11,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005954,2018-01-15,Email,control,False,English,English,19-24 years,,,,False
a100005954,2018-01-11,Push,personalization,False,English,English,24-30 years,,,,False
a100005955,2018-01-15,Email,control,False,English,English,24-30 years,,,,False
a100005955,2018-01-11,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005956,2018-01-15,Email,control,False,English,English,30-36 years,,,,False
a100005956,2018-01-12,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005957,2018-01-15,Email,control,False,English,English,36-45 years,,,,False
a100005957,2018-01-12,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005958,2018-01-15,Email,control,False,English,English,45-55 years,,,,False
a100005958,2018-01-12,Facebook,personalization,False,English,English,55+ years,,,,False
a100005959,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005959,2018-01-12,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005960,2018-01-15,Email,control,False,English,English,0-18 years,,,,False
a100005960,2018-01-12,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005961,2018-01-15,Email,control,False,English,English,19-24 years,,,,False
a100005961,2018-01-12,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005962,2018-01-15,Email,control,False,English,English,24-30 years,,,,False
a100005962,2018-01-12,Push,personalization,False,English,English,30-36 years,,,,False
a100005963,2018-01-15,Email,control,False,English,English,30-36 years,,,,False
a100005963,2018-01-13,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005964,2018-01-15,Email,control,False,English,English,36-45 years,,,,False
a100005964,2018-01-13,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005965,2018-01-15,Email,control,False,English,English,45-55 years,,,,False
a100005965,2018-01-13,Instagram,personalization,False,English,English,55+ years,,,,False
a100005966,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005966,2018-01-13,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005967,2018-01-15,Email,control,False,English,English,0-18 years,,,,False
a100005967,2018-01-13,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005968,2018-01-15,Email,control,False,English,English,19-24 years,,,,False
a100005968,2018-01-13,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005969,2018-01-15,Email,control,False,English,English,24-30 years,,,,False
a100005969,2018-01-13,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005970,2018-01-15,Email,control,False,English,English,30-36 years,,,,False
a100005970,2018-01-14,Push,personalization,False,English,English,36-45 years,,,,False
a100005971,2018-01-15,Email,control,False,English,English,36-45 years,,,,False
a100005971,2018-01-14,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005972,2018-01-15,Email,control,False,English,English,45-55 years,,,,False
a100005972,2018-01-14,Instagram,personalization,False,English,English,55+ years,,,,False
a100005973,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005973,2018-01-14,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005974,2018-01-15,Email,control,False,English,English,0-18 years,,,,False
a100005974,2018-01-14,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005975,2018-01-15,Email,control,False,English,English,19-24 years,,,,False
a100005975,2018-01-14,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005976,2018-01-15,Email,control,False,English,English,24-30 years,,,,False
a100005976,2018-01-14,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005977,2018-01-15,Email,control,False,English,English,30-36 years,,,,False
a100005977,2018-01-15,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005978,2018-01-15,Email,control,False,English,English,36-45 years,,,,False
a100005978,2018-01-15,Push,personalization,False,English,English,45-55 years,,,,False
a100005979,2018-01-15,Email,control,False,English,English,45-55 years,,,,False
a100005979,2018-01-15,Facebook,personalization,False,English,English,55+ years,,,,False
a100005980,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005980,2018-01-15,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005981,2018-01-15,Email,control,False,English,English,55+ years,,,,False
a100005981,2018-01-15,Instagram,personalization,False,English,English,19-24 years,,,,False
a100003767,2018-01-15,Email,personalization,False,English,English,55+ years,,,,False
a100003768,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,False
a100003769,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,False
